timestamp,open,high,low,close,volume,turnover,timestamp_string
1584921600000,6500,6838,5858,5873,21418.028,125788078.4440000057,23.03.2020 00:00
1585526400000,5873,7230.5,5841.5,6771,114130,772774230,30.03.2020 00:00
1586131200000,6771,7458.5,6741.5,6901,111617.019,770269048.118999958,06.04.2020 00:00
1586736000000,6901,7289,6465.5,7118.5,114400.906,814362849.3609999418,13.04.2020 00:00
1587340800000,7118.5,7743.5,6750,7691.5,110797.864,852201770.9559999704,20.04.2020 00:00
1587945600000,7691.5,9458,7624,8895,159303.412,1417003849.7400000095,27.04.2020 00:00
1588550400000,8895,10059.5,8153,8725,229416.236,2001656659.0999999046,04.05.2020 00:00
1589155200000,8725,9940,8182,9675,148152.868,1433378997.9000000954,11.05.2020 00:00
1589760000000,9675,9957.5,8690,8710,102055.167,888900504.5700000525,18.05.2020 00:00
1590364800000,8710,9735,8640.5,9449.5,76906.008,726723322.5959999561,25.05.2020 00:00
1590969600000,9449.5,10352,9288,9741,71068.596,692279193.6360000372,01.06.2020 00:00
1591574400000,9741,9995,9100.5,9340,49708.163,464274242.4200000167,08.06.2020 00:00
1592179200000,9340,9584.5,8906.5,9295,48271.891,448687226.8450000286,15.06.2020 00:00
1592784000000,9295,9782,8840,9120,58734.53799981,535658986.5582671762,22.06.2020 00:00
1593388800000,9120,9289,8910,9074,42870.09399956,389003232.9520074129,29.06.2020 00:00
1593993600000,9074,9466.5,9063,9295,46683.56899987,433923773.8537916541,06.07.2020 00:00
1594598400000,9295,9335.5,9045.5,9203,40079.821,368854592.6629999876,13.07.2020 00:00
1595203200000,9203,10138,9134,9922.5,63032.871,625443662.4974999428,20.07.2020 00:00
1595808000000,9922.5,12113.5,9922.5,11073,174962.678,1937361733.493999958,27.07.2020 00:00
1596412800000,11073,11916.5,10943.5,11686.5,69537.722,812652588.1529999971,03.08.2020 00:00
1597017600000,11686.5,12063,11144,11914.5,105633.18,1258566523.1099998951,10.08.2020 00:00
1597622400000,11914.5,12499.5,11391,11660,66939.422,780513660.5199999809,17.08.2020 00:00
1598227200000,11660,11826,11125,11710,38072.622,445830403.6200000048,24.08.2020 00:00
1598832000000,11710,12066,9834,10255.5,72626.878,744824947.3289999962,31.08.2020 00:00
1599436800000,10255.5,10572.5,9838,10320,36195.932,373542018.2400000095,07.09.2020 00:00
1600041600000,10320,11168,10250,10912,32279.929,352238585.2480000257,14.09.2020 00:00
1600646400000,10912,10977,10140,10770,36467.595,392755998.1499999762,21.09.2020 00:00
1601251200000,10770,10951.5,10392,10666,31581.914,336852694.7239999771,28.09.2020 00:00
1601856000000,10666,11490,10531,11374,37847.193,430473973.1819999814,05.10.2020 00:00
1602460800000,11374,11729,11200,11492,36542.195,419942904.9399999976,12.10.2020 00:00
1603065600000,11492,13360,11406.5,13024.5,77217.651,1005721295.4494999647,19.10.2020 00:00
1603670400000,13024.5,14120,12769,13750,98332.258,1352068547.5,26.10.2020 00:00
1604275200000,13750,15976,13207,15481.5,148103.796,2292868917.7740001678,02.11.2020 00:00
1604880000000,15481.5,16464.5,14825,15939.5,135225.512,2155427048.5240001678,09.11.2020 00:00
1605484800000,15939.5,18981.5,15866,18421.5,221563.563,4081533175.804500103,16.11.2020 00:00
1606089600000,18421.5,19531,16202,18179,202541.418,3682000437.8220000267,23.11.2020 00:00
1606694400000,18179,19948,18090.5,19366,155223.713,3006062425.9580001831,30.11.2020 00:00
1607299200000,19366,19431,17567,19177,113649.856,2179463288.5120000839,07.12.2020 00:00
1607904000000,19177,24344,19017.5,23468.5,189815.255,4454679311.967499733,14.12.2020 00:00
1608508800000,23468.5,28468,21959,26266.5,201292.826,5287258014.1289997101,21.12.2020 00:00
1609113600000,26266.5,34820,25930,32963,205897.617,6787003149.170999527,28.12.2020 00:00
1609718400000,32963,42100,27923,38169.5,279042.08,10650896672.5599994659,04.01.2021 00:00
1610323200000,38169.5,40076,30427,35871.5,276064.688,9902854455.591999054,11.01.2021 00:00
1610928000000,35871.5,37920,28913.5,32224.5,170505.564,5494456547.1180000305,18.01.2021 00:00
1611532800000,32224.5,38632,29273,33128,267963.477,8877094066.0559997559,25.01.2021 00:00
1612137600000,33128,40950,32344.5,38825.5,171400.641,6654715587.1455001831,01.02.2021 00:00
1612742400000,38825.5,49834,38061,48689.5,218581.324,10642615374.8980007172,08.02.2021 00:00
1613347200000,48689.5,58399,45712.5,57459,151969.814,8732033542.6259994507,15.02.2021 00:00
1613952000000,57459,57556,43080,45156,261866.154,11824828050.0240001678,22.02.2021 00:00
1614556800000,45156,52622,44983,50946.5,175843.401,8958605829.0464992523,01.03.2021 00:00
1615161600000,50979.5,61939.5,49385,59068,187574.116,11079627883.8880004883,08.03.2021 00:00
1615766400000,59068,60704,53376,57351,182478.756,10465339135.3560009003,15.03.2021 00:00
1616371200000,57351,58402.5,50504,55760,160911.722,8972437618.7199993134,22.03.2021 00:00
1616976000000,55760,60300,55006,58208,118529.98,6899393075.8400001526,29.03.2021 00:00
1617580800000,58208,61671.5,55535,60033.5,87539.588,5255307856.1979999542,05.04.2021 00:00
1618185600000,60033.5,64943.5,50500,56100,151996.512,8527004323.1999998093,12.04.2021 00:00
1618790400000,56100,57436,47019,49022.5,160365.087,7861497477.4575004578,19.04.2021 00:00
1619395200000,49022.5,58438.5,48723,56599.5,113066.662,6399516535.8690004349,26.04.2021 00:00
1620000000000,56599.5,59526,52930,58240.5,116571.6,6789188269.8000001907,03.05.2021 00:00
1620604800000,58240.5,59586,43890,46414,196150.666,9104137011.7240009308,10.05.2021 00:00
1621209600000,46414,46629,28801,34658,566550.6899999999,19635513814.0200004578,17.05.2021 00:00
1621814400000,34658,40871,33360,35661.5,329536.667,11751771850.220500946,24.05.2021 00:00
1622419200000,35661.5,39440,34176.5,35801,317673.759,11373038245.9589996338,31.05.2021 00:00
1623024000000,35801,39372,30980,39026,541479.754,21131788879.6040000916,07.06.2021 00:00
1623628800000,39026,41300,33338,35608.5,505621.831,18004434969.1635017395,14.06.2021 00:00
1624233600000,35608.5,35737.5,28774,34690.5,876029.3860000001,30389897415.033000946,21.06.2021 00:00
1624838400000,34690.5,36573,32695,35293,533352.765,18823619135.1450004578,28.06.2021 00:00
1625443200000,35293,35293,32089,34234,479124.473,16402347208.6819992065,05.07.2021 00:00
1626048000000,34234,34620,31056,31748,413490.92,13127509728.1599998474,12.07.2021 00:00
1626652800000,31748,35366,29272.5,35348.5,471923.437,16681785612.794500351,19.07.2021 00:00
1627257600000,35348.5,42600,35174.5,39836.5,660000.078,26292093107.2470016479,26.07.2021 00:00
1627862400000,39836.5,45319.5,37281,43806,532617.451,23331840058.5060005188,02.08.2021 00:00
1628467200000,43806,48280.5,42800,46998,399842.052,18791776759.8959999084,09.08.2021 00:00
1629072000000,46998,49800,44000,49248.5,393674.242,19387865907.1370010376,16.08.2021 00:00
1629676800000,49248.5,50490,46300,48747.5,415122.312,20236174904.2200012207,23.08.2021 00:00
1630281600000,48747.5,51859.5,46585,51641.5,371427.441,19181070194.4015007019,30.08.2021 00:00
1630886400000,51641.5,52858,42330,46027.5,414740.894,19089486498.5849990845,06.09.2021 00:00
1631491200000,46027.5,48800,43199.5,47274.5,290860.725,13750295344.0125007629,13.09.2021 00:00
1632096000000,47274.5,47342,39520,43168.5,516240.355,22285321764.8175010681,20.09.2021 00:00
1632700800000,43168.5,49357,40728.5,48175.5,378225.033,18221180077.2915000916,27.09.2021 00:00
1633305600000,48175.5,56666,46902.5,54724.5,332103.555,18174200995.5974998474,04.10.2021 00:00
1633910400000,54724.5,63801,53700,61544,331089.521,19311314195.8390007019,11.10.2021 00:00
1634515200000,61544,67210,59456,60901.5,341215.946,21414758684.454498291,18.10.2021 00:00
1635120000000,60901.5,63750.5,57476,61338,268478.016,16382535239.093000412,25.10.2021 00:00
1635724800000,61338,64258.5,59444,63264,222678.933,13794769589.3775005341,01.11.2021 00:00
1636329600000,63264,69138.5,62350,65529.5,234800.435,15383545214.9295005798,08.11.2021 00:00
1636934400000,65529.5,66383,55665.5,58627,259573.955,15541283452.7094993591,15.11.2021 00:00
1637539200000,58627,59692,53122,57299,233415.449,13143358181.1865005493,22.11.2021 00:00
1638144000000,57299,59200,40829,49358,344269.429,18437709210.2820014954,29.11.2021 00:00
1638748800000,49358,51923.5,46750,50079.5,271272.194,13338284447.3759994507,06.12.2021 00:00
1639353600000,50079.5,50167,45280,46699.5,332571.331,15791207162.3645000458,13.12.2021 00:00
1639958400000,46699.5,51980,45479.5,50763,253671.855,12464925383.5505008698,20.12.2021 00:00
1640563200000,50763,52119,45634,47305,303503.373,14559305902.0515003204,27.12.2021 00:00
1641168000000,47305,47576.5,40517.5,41856,435568.994,19046504030.2384986877,03.01.2022 00:00
1641772800000,41856,44450,39655,43051,397690.796,16903033189.2080001831,10.01.2022 00:00
1642377600000,43051,43482,33960,36234.5,616579.933,23932035540.0504989624,17.01.2022 00:00
1642982400000,36234.5,38888,32906,37875.5,601146.452,21894264020.6790008545,24.01.2022 00:00
1643587200000,37875.5,42638.5,36200.5,42350,453517.684,17562622146.2464981079,31.01.2022 00:00
1644192000000,42350,45924.5,41595,42059.5,536482.885,23327334382.1669998169,07.02.2022 00:00
1644796800000,42059.5,44800,37917,38355,476902.245,19779227622.1980018616,14.02.2022 00:00
1645401600000,38355,40300,34242.5,37665,793535.981,29986624782.2555007935,21.02.2022 00:00
1646006400000,37665,45372,37435,38394,650612.1,26999370425.3815002441,28.02.2022 00:00
1646611200000,38394,42698,37139,37756,688949.897,27097923827.8089981079,07.03.2022 00:00
1647216000000,37756,42397,37527,41272,554749.655,22350538232.5219993591,14.03.2022 00:00
1647820800000,41272,46989,40473.5,46793,518985.254,22443001604.7594985962,21.03.2022 00:00
1648425600000,46793,48185,44202,46411.5,534575.0550000001,24914917389.0654983521,28.03.2022 00:00
1649030400000,46411.5,47190,41745,42137,518661.618,22913262343.4454994202,04.04.2022 00:00
1649635200000,42137,42400,39171.5,39662,569088.563,23020881411.0540008545,11.04.2022 00:00
1650240000000,39662,42950,38466.5,39439.5,547375.798,22199661265.1375007629,18.04.2022 00:00
1650844800000,39439.5,40803,37351,38446.5,739528.662,28844245332.7299995422,25.04.2022 00:00
1651449600000,38446.5,40058.5,33666,34032.5,791388.193,29303575270.966999054,02.05.2022 00:00
1652054400000,34032.5,34258,26536,31315.5,1655605.561,50285650491.6555023193,09.05.2022 00:00
1652659200000,31315.5,31315.5,28633,30269.5,826228.839,24587685186.3224983215,16.05.2022 00:00
1653264000000,30269.5,30654.5,27950,29452,953554.548,27929097099.6209983826,23.05.2022 00:00
1653868800000,29452,32450,29250,29901.5,768391.022,23444792876.5509986877,30.05.2022 00:00
1654473600000,29901.5,31750,26550,26567.5,1186777.443,35187132540.5500030518,06.06.2022 00:00
1655078400000,26567.5,26885,17600,20567.5,2733452.733,58407478485.7145004272,13.06.2022 00:00
1655683200000,20567.5,21880,19624,21032,1547691.6359999999,32157931828.9049987793,20.06.2022 00:00
1656288000000,21032,21580,18601,19306,1495434.8419999999,29686497854.9174995422,27.06.2022 00:00
1656892800000,19306,22600,19039,20849,1559546.0360000001,32249913137.2055015564,04.07.2022 00:00
1657497600000,20849,21669,18867.5,20799,1441844.365,29255016015.0434989929,11.07.2022 00:00
1658102400000,20799,24277,20763,22573.5,1655459.446,37708656874.3485031128,18.07.2022 00:00
1658707200000,22573.5,24695,20691,23290.5,1255834.0260000001,28578769461.0704994202,25.07.2022 00:00
1659312000000,23290.5,23655,22350,23167,934990.223,21557118913.5719985962,01.08.2022 00:00
1659916800000,23167,25031,22521,24290.5,1073002.1429999999,25752903305.5989990234,08.08.2022 00:00
1660521600000,24290.5,25199,20730,21505.5,1225510.1540000001,27859496395.5410003662,15.08.2022 00:00
1661126400000,21505.5,21880,19511,19548,1150389.0379999999,24198961963.0219993591,22.08.2022 00:00
1661731200000,19548,20569,19530,19986.5,1121376.1200000001,22440628899.3720016479,29.08.2022 00:00
1662336000000,19986.5,21879.5,18451,21810,1295714.429,26030936257.2705001831,05.09.2022 00:00
1662940800000,21810,22794,19315,19408.5,1329473.8540000001,27487961912.1290016174,12.09.2022 00:00
1663545600000,19408.5,20045,18100,18800,1633837.0689999999,31083448528.0105018616,19.09.2022 00:00
1664150400000,18800,20383.5,18453,19054,1719930.8659999999,33291075601.8115005493,26.09.2022 00:00
1664755200000,19054,20451,18947,19436.5,1214599.2720000001,24064818794.8605003357,03.10.2022 00:00
1665360000000,19436.5,19944,18071,19252.5,1138533.6780000001,21764199517.9300003052,10.10.2022 00:00
1665964800000,19252.5,19694,18621.5,19559,910643.581,17530662033.7719993591,17.10.2022 00:00
1666569600000,19559,21100,19155,20613.5,1127998.55,22889454964.5760002136,24.10.2022 00:00
1667174400000,20613.5,21470,20013.5,20904,876344.428,18104168621.3499984741,31.10.2022 00:00
1667779200000,20904,21062.5,15460.5,16330.5,2259763.1359999999,40535373233.3280029297,07.11.2022 00:00
1668384000000,16330.5,17213,15802.5,16273.5,942638.3959999999,15672682782.670999527,14.11.2022 00:00
1668988800000,16273.5,16810,15440,16426,829331.644,13491957644.7385005951,21.11.2022 00:00
1669593600000,16426,17390,15985,17096,800166.241,13390794419.3255004883,28.11.2022 00:00
1670198400000,17096,17425.5,16666.5,17078,564980.675,9638270918.2154998779,05.12.2022 00:00
1670803200000,17078,18379,16532.5,16729.5,941710.14,16355375715.5345001221,12.12.2022 00:00
1671408000000,16729.5,17054,16203,16825,533279.156,8935112841.0659999847,19.12.2022 00:00
1672012800000,16825,16961,16353,16622.5,426743.937,7100901996.858499527,26.12.2022 00:00
1672617600000,16622.5,17190,16552,17119.5,449511.743,7556998683.2124996185,02.01.2023 00:00
1673222400000,17119.5,21550,17094,20878,1282445.9609999999,24554728162.858001709,09.01.2023 00:00
